customer_id,total_previous_invoices,previous_paid_invoices,previous_late_invoices,previous_unresolved_invoices,avg_payment_delay_days,disputes_count,reminders_sent,reminders_responded,previous_payment_failures,invoice_amount,days_overdue,recovered
CUST_01620,24,6,2,16,9.6,2,4,1,4,50000,56,0
CUST_01621,20,19,1,0,25.8,5,2,0,1,100000,2,0
CUST_01622,28,7,4,17,15.4,4,4,3,2,75000,59,0
CUST_01623,5,1,4,0,5.3,4,0,0,2,100000,30,0
CUST_01624,10,8,0,2,16.2,3,3,2,3,100000,47,0
CUST_01625,30,14,8,8,20.8,5,1,0,3,75000,16,0
CUST_01626,15,13,1,1,14.8,4,0,0,5,25000,10,0
CUST_01627,28,14,9,5,7.3,4,3,0,3,10000,0,0
CUST_01628,17,17,0,0,29.4,5,5,2,5,50000,52,0
CUST_01629,21,1,3,17,17.0,3,1,1,3,500000,5,0
CUST_01630,14,14,0,0,25.7,4,3,1,4,10000,28,0
CUST_01631,25,25,0,0,29.7,0,5,0,1,25000,12,0
CUST_01632,25,17,4,4,5.7,5,4,4,4,500000,26,0
CUST_01633,20,15,1,4,17.6,5,0,0,5,100000,12,0
CUST_01634,20,5,12,3,1.1,3,2,0,1,75000,46,0
CUST_01635,19,8,0,11,5.5,1,1,0,0,250000,22,0
CUST_01636,26,11,8,7,5.7,3,1,0,2,100000,40,0
CUST_01637,30,21,6,3,12.3,2,0,0,4,10000,8,0
CUST_01638,20,20,0,0,7.5,3,0,0,1,500000,29,1
CUST_01639,18,16,0,2,9.5,1,4,0,4,10000,51,0
CUST_01640,29,28,1,0,17.8,4,4,0,3,25000,57,0
CUST_01641,6,2,2,2,18.1,1,5,2,2,100000,59,0
CUST_01642,21,14,4,3,12.3,2,0,0,2,250000,10,0
CUST_01643,24,23,0,1,14.8,4,5,1,3,75000,1,0
CUST_01644,14,14,0,0,20.8,1,2,1,3,50000,15,0
CUST_01645,11,9,0,2,21.5,4,5,0,5,10000,52,0
CUST_01646,28,1,8,19,13.9,4,5,1,2,100000,59,0
CUST_01647,30,29,1,0,2.6,4,3,2,2,10000,5,1
CUST_01648,28,1,19,8,21.9,5,4,1,3,50000,28,0
CUST_01649,7,6,0,1,3.6,5,0,0,4,50000,60,0
CUST_01650,5,2,1,2,24.7,0,5,5,0,500000,24,1
CUST_01651,16,8,3,5,5.0,1,5,2,5,250000,54,0
CUST_01652,28,11,14,3,5.7,2,0,0,2,50000,23,0
CUST_01653,22,11,7,4,22.0,1,5,2,1,10000,31,0
CUST_01654,11,11,0,0,22.4,5,3,1,2,75000,51,0
CUST_01655,24,8,4,12,24.4,4,1,1,3,75000,28,0
CUST_01656,9,5,1,3,28.4,0,2,2,1,500000,50,0
CUST_01657,15,5,6,4,23.3,3,2,0,4,100000,48,0
CUST_01658,12,9,3,0,23.2,5,1,1,4,75000,40,0
CUST_01659,10,9,1,0,13.0,4,2,1,0,75000,55,0
CUST_01660,15,11,1,3,25.4,2,3,3,2,75000,0,1
CUST_01661,15,11,4,0,2.1,5,4,4,3,500000,24,0
CUST_01662,10,4,6,0,11.8,3,1,1,4,75000,41,0
CUST_01663,5,5,0,0,3.7,0,3,3,3,25000,59,1
CUST_01664,7,3,1,3,12.6,2,3,0,5,25000,42,0
CUST_01665,16,14,2,0,9.9,0,0,0,2,25000,45,0
CUST_01666,18,15,1,2,29.1,2,1,0,4,75000,51,0
CUST_01667,11,5,4,2,9.6,5,5,3,0,25000,13,0
CUST_01668,7,2,0,5,12.5,3,1,1,1,10000,21,0
CUST_01669,27,18,1,8,21.8,3,1,0,3,100000,59,0
CUST_01670,19,16,3,0,16.9,1,1,1,1,500000,28,1
CUST_01671,8,1,0,7,24.3,4,5,5,0,500000,25,0
CUST_01672,22,13,8,1,21.3,3,3,2,0,25000,41,0
CUST_01673,26,23,0,3,11.3,1,2,0,3,75000,11,1
CUST_01674,19,12,5,2,8.8,4,0,0,5,500000,35,0
CUST_01675,24,10,6,8,9.2,4,0,0,1,25000,33,0
CUST_01676,24,11,6,7,28.5,1,2,2,2,100000,60,0
CUST_01677,5,3,2,0,0.6,0,0,0,0,500000,33,1
CUST_01678,30,2,4,24,5.5,1,3,2,1,100000,3,0
CUST_01679,10,8,2,0,9.7,4,0,0,1,500000,57,0
CUST_01680,25,11,12,2,1.6,3,3,2,1,250000,30,0
CUST_01681,28,12,11,5,25.0,1,1,1,2,50000,10,0
CUST_01682,6,0,1,5,18.7,1,4,1,0,100000,3,0
CUST_01683,29,19,1,9,8.9,5,2,0,5,25000,15,0
CUST_01684,8,1,0,7,8.7,2,1,1,1,50000,32,0
CUST_01685,8,2,0,6,16.1,4,4,0,3,25000,35,0
CUST_01686,20,16,4,0,13.0,2,5,3,1,10000,24,1
CUST_01687,15,9,0,6,7.4,5,2,1,2,500000,17,0
CUST_01688,27,13,3,11,20.7,0,1,0,0,25000,51,0
CUST_01689,25,24,0,1,17.5,0,5,3,0,75000,22,1
CUST_01690,30,19,10,1,8.4,1,1,1,5,100000,0,1
CUST_01691,19,11,1,7,4.4,1,3,0,4,25000,24,0
CUST_01692,10,10,0,0,3.7,4,3,3,1,10000,19,1
CUST_01693,30,23,1,6,14.0,3,4,1,3,50000,48,0
CUST_01694,9,3,5,1,8.3,1,5,0,0,500000,26,0
CUST_01695,29,19,1,9,20.7,0,5,1,4,25000,57,0
CUST_01696,20,11,0,9,26.2,1,1,1,1,500000,50,0
CUST_01697,16,9,7,0,15.7,3,1,0,3,50000,59,0
CUST_01698,26,0,20,6,27.6,5,2,1,2,500000,0,0
CUST_01699,27,5,8,14,10.8,1,3,1,1,50000,20,0
CUST_01700,9,5,1,3,18.6,3,0,0,5,10000,45,0
CUST_01701,23,6,3,14,7.5,0,2,0,3,500000,59,0
CUST_01702,8,5,2,1,8.1,0,1,1,4,100000,20,1
CUST_01703,8,2,0,6,5.0,1,0,0,0,75000,58,0
CUST_01704,20,0,2,18,20.0,0,4,0,0,75000,55,0
CUST_01705,8,8,0,0,26.3,3,1,0,2,25000,17,0
CUST_01706,7,2,1,4,25.5,3,0,0,3,250000,29,0
CUST_01707,20,17,3,0,27.4,4,5,0,3,250000,39,0
CUST_01708,29,9,12,8,6.6,1,4,2,4,25000,34,0
CUST_01709,28,28,0,0,26.9,0,5,5,0,50000,51,0
CUST_01710,18,7,3,8,10.2,1,5,3,4,10000,45,0
CUST_01711,30,16,12,2,22.1,3,1,0,0,100000,45,0
CUST_01712,9,3,4,2,29.8,2,1,0,3,500000,42,0
CUST_01713,19,19,0,0,9.2,4,5,4,5,250000,60,0
CUST_01714,23,9,14,0,0.7,2,3,0,3,10000,13,0
CUST_01715,15,12,2,1,22.2,2,2,0,0,75000,20,0
CUST_01716,10,8,2,0,7.1,1,5,5,0,100000,29,1
CUST_01717,12,4,6,2,22.3,0,1,1,0,50000,4,0
CUST_01718,27,14,13,0,14.6,0,3,3,2,100000,6,1
CUST_01719,17,9,0,8,21.6,0,3,2,5,50000,33,0
CUST_01720,8,0,6,2,6.8,1,3,3,4,250000,33,0
CUST_01721,7,5,1,1,7.7,3,2,0,3,250000,56,0
CUST_01722,25,13,1,11,13.5,0,3,0,3,250000,24,0
CUST_01723,27,22,1,4,7.6,3,5,0,1,250000,51,0
CUST_01724,14,10,1,3,28.1,0,4,0,1,250000,6,0
CUST_01725,14,4,8,2,4.8,5,2,1,5,25000,14,0
CUST_01726,21,20,0,1,21.5,3,2,1,1,500000,24,0
CUST_01727,16,16,0,0,10.4,2,3,2,1,10000,18,0
CUST_01728,23,17,3,3,27.8,3,4,0,4,75000,52,0
CUST_01729,6,0,5,1,24.9,4,3,0,4,75000,3,0
CUST_01730,5,3,2,0,7.6,3,1,1,2,100000,19,0
CUST_01731,24,14,2,8,22.5,0,5,4,3,500000,60,0
CUST_01732,15,14,0,1,25.9,3,3,1,5,100000,57,0
CUST_01733,25,1,17,7,9.0,3,1,1,2,100000,15,0
CUST_01734,23,4,3,16,22.5,2,4,4,1,500000,7,0
CUST_01735,8,2,5,1,9.9,0,0,0,5,250000,32,0
CUST_01736,9,9,0,0,6.6,0,1,0,2,250000,29,1
CUST_01737,21,11,8,2,13.4,2,3,1,0,75000,8,0
CUST_01738,18,7,9,2,28.6,5,3,3,2,250000,16,0
CUST_01739,27,23,1,3,1.6,2,4,2,2,75000,50,0
CUST_01740,11,11,0,0,13.8,2,5,3,1,50000,24,1
CUST_01741,11,9,1,1,1.5,2,1,0,4,250000,52,0
CUST_01742,12,3,9,0,9.2,3,2,0,1,500000,54,0
CUST_01743,8,4,2,2,22.1,1,2,1,4,100000,60,0
CUST_01744,24,19,0,5,14.2,5,3,1,1,10000,37,0
CUST_01745,25,20,2,3,25.4,3,2,2,0,10000,41,0
CUST_01746,12,1,1,10,2.2,1,0,0,4,10000,34,0
CUST_01747,17,13,3,1,6.0,4,4,1,5,50000,49,0
CUST_01748,22,2,3,17,19.1,3,2,1,0,10000,6,0
CUST_01749,18,1,16,1,3.2,0,4,4,0,25000,49,0
CUST_01750,15,7,3,5,22.8,0,2,2,4,50000,47,0
CUST_01751,27,14,2,11,18.1,2,4,1,3,75000,32,0
CUST_01752,10,2,2,6,12.4,4,0,0,1,10000,24,0
CUST_01753,25,6,13,6,16.1,4,5,0,5,500000,30,0
CUST_01754,6,5,0,1,3.6,4,3,2,3,75000,41,0
CUST_01755,14,9,1,4,19.3,4,4,4,0,100000,43,0
CUST_01756,18,2,11,5,9.8,3,4,2,1,500000,35,0
CUST_01757,30,24,6,0,16.4,2,4,2,0,250000,24,1
CUST_01758,21,15,3,3,15.7,0,5,2,2,50000,27,1
CUST_01759,26,8,6,12,22.1,5,3,3,4,10000,37,0
CUST_01760,20,11,7,2,27.0,2,3,2,5,50000,25,0
CUST_01761,23,14,6,3,22.2,5,3,0,4,500000,52,0
CUST_01762,19,8,4,7,4.2,5,2,2,3,250000,17,0
CUST_01763,21,3,15,3,9.9,1,4,2,1,10000,40,0
CUST_01764,6,6,0,0,21.3,1,5,1,0,25000,24,0
CUST_01765,29,10,12,7,0.9,4,3,0,1,25000,55,0
CUST_01766,30,25,3,2,10.4,1,4,0,4,75000,30,0
CUST_01767,17,2,12,3,17.3,5,2,1,1,50000,32,0
CUST_01768,24,8,1,15,11.3,3,2,1,1,250000,52,0
CUST_01769,11,11,0,0,9.2,0,2,0,0,50000,27,1
CUST_01770,8,3,0,5,9.5,5,0,0,5,100000,39,0
CUST_01771,13,5,1,7,24.9,0,0,0,4,75000,55,0
CUST_01772,16,5,7,4,4.7,4,1,0,1,25000,12,0
CUST_01773,16,13,3,0,26.6,2,0,0,3,500000,41,0
CUST_01774,7,1,4,2,14.8,1,5,5,0,250000,59,0
CUST_01775,25,9,10,6,21.3,1,3,0,4,10000,59,0
CUST_01776,22,21,1,0,27.3,1,5,5,5,500000,13,0
CUST_01777,27,4,2,21,0.3,2,2,1,2,75000,53,0
CUST_01778,23,22,1,0,17.8,0,5,2,5,50000,37,0
CUST_01779,8,5,3,0,1.7,5,2,0,4,500000,58,0
CUST_01780,21,3,14,4,28.2,0,5,3,4,100000,19,0
CUST_01781,5,5,0,0,12.2,0,3,0,4,250000,20,1
CUST_01782,10,1,1,8,28.2,1,4,1,3,10000,1,0
CUST_01783,20,5,8,7,19.7,5,2,2,1,100000,24,0
CUST_01784,16,5,4,7,7.2,1,5,5,3,75000,17,0
CUST_01785,10,4,5,1,15.6,1,2,2,5,100000,44,0
CUST_01786,25,5,17,3,22.5,2,4,3,2,100000,39,0
CUST_01787,14,12,1,1,6.2,3,0,0,5,250000,60,0
CUST_01788,24,9,15,0,28.4,2,2,0,3,250000,0,0
CUST_01789,11,2,1,8,24.5,4,5,1,2,50000,58,0
CUST_01790,11,2,2,7,10.4,5,4,0,2,500000,10,0
CUST_01791,19,9,7,3,3.2,4,0,0,0,25000,57,0
CUST_01792,23,17,4,2,9.5,3,0,0,0,25000,2,1
CUST_01793,12,0,0,12,19.2,1,3,0,0,500000,27,0
CUST_01794,6,4,1,1,6.3,0,1,1,3,10000,48,1
CUST_01795,11,5,4,2,19.2,4,0,0,0,75000,46,0
CUST_01796,22,0,21,1,6.0,3,3,0,3,50000,43,0
CUST_01797,26,9,1,16,27.8,0,1,1,2,25000,50,0
CUST_01798,18,0,13,5,12.3,4,4,0,5,50000,39,0
CUST_01799,6,5,1,0,0.1,3,1,0,0,25000,10,1
CUST_01800,26,12,6,8,1.3,3,5,1,0,10000,29,0
CUST_01801,23,10,7,6,5.1,3,4,2,3,100000,17,0
CUST_01802,20,17,1,2,27.0,1,4,2,0,250000,43,0
CUST_01803,25,22,2,1,25.2,1,5,2,2,100000,13,0
CUST_01804,21,6,6,9,6.9,4,0,0,5,75000,15,0
CUST_01805,30,27,2,1,23.4,0,2,0,0,250000,44,0
CUST_01806,24,14,9,1,16.6,4,1,1,0,10000,39,0
CUST_01807,6,5,1,0,12.5,0,1,0,5,500000,20,0
CUST_01808,20,10,8,2,22.5,3,5,4,2,10000,34,0
CUST_01809,18,5,9,4,25.6,2,0,0,4,25000,52,0
CUST_01810,25,6,7,12,7.7,2,2,1,5,10000,59,0
CUST_01811,21,14,1,6,18.4,5,1,0,2,500000,4,0
CUST_01812,16,4,1,11,25.6,5,4,1,3,25000,35,0
CUST_01813,7,6,0,1,9.9,4,2,2,5,25000,11,0
CUST_01814,25,2,0,23,24.9,4,5,1,4,250000,59,0
CUST_01815,26,9,7,10,9.1,1,0,0,4,100000,31,0
CUST_01816,15,12,1,2,14.5,0,2,2,1,10000,59,1
CUST_01817,10,10,0,0,20.2,5,0,0,3,500000,22,0
CUST_01818,9,3,0,6,7.0,5,3,2,4,75000,12,0
CUST_01819,9,3,5,1,5.5,4,1,0,0,50000,20,0
CUST_01820,17,17,0,0,27.3,3,1,0,3,100000,60,0
CUST_01821,10,9,0,1,5.6,0,3,0,2,250000,55,1
CUST_01822,21,20,1,0,4.9,3,0,0,1,500000,46,0
CUST_01823,15,15,0,0,12.1,5,2,2,4,50000,33,0
CUST_01824,28,3,18,7,23.1,1,3,1,4,10000,28,0
CUST_01825,30,28,1,1,12.9,3,3,2,5,100000,14,0
CUST_01826,11,3,4,4,18.2,1,0,0,4,75000,40,0
CUST_01827,6,0,4,2,13.2,2,5,5,3,25000,6,0
CUST_01828,5,5,0,0,11.3,5,4,3,1,250000,57,0
CUST_01829,27,27,0,0,19.7,0,1,1,0,50000,44,1
CUST_01830,20,14,4,2,29.1,0,4,2,3,25000,40,0
CUST_01831,5,4,1,0,13.7,3,1,0,1,10000,34,0
CUST_01832,24,15,7,2,14.9,4,2,1,4,500000,18,0
CUST_01833,26,12,6,8,10.9,1,3,2,4,100000,35,0
CUST_01834,20,3,7,10,4.8,3,2,2,5,50000,43,0
CUST_01835,6,1,1,4,28.6,3,4,1,4,500000,45,0
CUST_01836,5,4,1,0,23.4,3,0,0,4,75000,32,0
CUST_01837,9,4,0,5,15.4,0,5,1,3,25000,38,0
CUST_01838,16,13,3,0,26.0,1,3,2,1,25000,52,0
CUST_01839,9,1,4,4,18.0,5,1,1,2,50000,35,0
CUST_01840,27,13,8,6,25.3,3,2,0,3,75000,27,0
CUST_01841,15,8,1,6,20.4,3,4,1,1,250000,23,0
CUST_01842,5,0,4,1,10.3,2,4,0,1,50000,38,0
CUST_01843,7,0,7,0,22.8,4,4,1,2,50000,34,0
CUST_01844,15,12,2,1,14.7,0,4,2,1,100000,57,1
CUST_01845,23,18,4,1,21.1,1,3,0,4,25000,27,0
CUST_01846,15,1,1,13,4.4,1,3,0,3,25000,27,0
CUST_01847,22,13,4,5,3.2,5,2,2,0,25000,58,0
CUST_01848,13,4,7,2,21.3,0,1,0,5,50000,32,0
CUST_01849,22,16,5,1,15.4,0,4,0,5,10000,25,0
CUST_01850,14,6,5,3,13.3,3,1,1,1,25000,18,0
CUST_01851,19,15,0,4,13.5,1,1,1,5,50000,34,0
CUST_01852,8,6,0,2,25.1,3,0,0,0,75000,23,0
CUST_01853,28,2,18,8,4.9,5,0,0,1,100000,33,0
CUST_01854,10,3,4,3,12.8,3,5,4,4,75000,29,0
CUST_01855,27,23,4,0,12.6,3,4,2,4,25000,27,0
CUST_01856,20,15,5,0,23.1,5,0,0,0,250000,44,0
CUST_01857,23,8,15,0,26.5,5,1,0,5,25000,21,0
CUST_01858,23,21,0,2,21.0,4,3,2,0,100000,51,0
CUST_01859,30,15,14,1,14.3,5,0,0,5,100000,27,0
CUST_01860,29,2,9,18,26.2,0,5,4,4,75000,31,0
CUST_01861,5,4,0,1,13.7,2,2,0,5,250000,17,0
CUST_01862,20,19,0,1,5.2,3,4,0,2,500000,17,0
CUST_01863,17,7,10,0,3.9,5,5,1,3,100000,43,0
CUST_01864,27,9,18,0,18.1,3,3,0,2,10000,23,0
CUST_01865,25,8,11,6,3.7,5,1,0,2,250000,60,0
CUST_01866,23,7,14,2,3.7,4,1,0,1,250000,10,0
CUST_01867,15,0,3,12,8.7,0,1,1,0,50000,14,0
CUST_01868,19,17,2,0,19.4,2,0,0,1,10000,34,0
CUST_01869,5,5,0,0,23.1,4,3,3,4,250000,13,1
CUST_01870,24,21,0,3,19.2,2,5,2,4,50000,49,1
CUST_01871,7,1,2,4,8.1,5,5,1,0,100000,39,0
CUST_01872,10,8,0,2,10.0,0,1,0,5,10000,19,0
CUST_01873,23,1,5,17,26.9,3,2,0,0,250000,33,0
CUST_01874,20,11,7,2,24.4,0,0,0,4,500000,38,0
CUST_01875,30,22,6,2,18.4,4,0,0,3,25000,42,0
CUST_01876,5,3,2,0,3.1,0,2,2,5,50000,35,0
CUST_01877,26,15,5,6,4.3,3,3,0,5,50000,43,0
CUST_01878,18,14,3,1,20.8,5,2,1,0,25000,53,0
CUST_01879,25,5,6,14,0.9,4,3,2,5,10000,5,0
CUST_01880,18,11,3,4,24.5,1,4,3,3,250000,38,0
CUST_01881,21,8,13,0,21.1,0,0,0,1,75000,39,0
CUST_01882,16,7,0,9,20.3,2,1,0,3,100000,23,0
CUST_01883,11,5,2,4,7.2,1,4,0,3,100000,12,0
CUST_01884,20,9,4,7,4.2,1,4,1,4,10000,60,0
CUST_01885,12,3,4,5,2.5,0,3,1,5,100000,46,0
CUST_01886,17,2,1,14,12.8,1,3,1,4,500000,48,0
CUST_01887,19,4,15,0,3.2,0,3,0,2,25000,33,0
CUST_01888,20,20,0,0,19.2,4,0,0,2,25000,21,0
CUST_01889,10,0,0,10,16.0,1,0,0,3,10000,17,0
CUST_01890,28,19,0,9,25.2,5,0,0,3,100000,48,0
CUST_01891,7,1,6,0,3.0,3,1,0,0,50000,28,0
CUST_01892,24,12,11,1,27.9,5,3,0,0,500000,9,0
CUST_01893,27,21,0,6,4.1,3,5,0,4,75000,50,0
CUST_01894,23,1,12,10,20.9,2,4,0,1,500000,0,0
CUST_01895,7,4,3,0,27.3,1,4,1,1,25000,48,0
CUST_01896,13,13,0,0,24.6,2,4,1,4,25000,60,0
CUST_01897,24,5,12,7,1.0,3,4,0,0,500000,42,0
CUST_01898,25,19,5,1,25.9,0,5,3,5,25000,42,0
CUST_01899,19,17,2,0,12.6,4,5,0,4,25000,2,0
CUST_01900,26,9,16,1,25.0,5,1,0,1,250000,4,0
CUST_01901,14,9,5,0,28.4,1,3,0,3,10000,15,0
CUST_01902,18,8,8,2,12.8,1,3,3,5,100000,16,0
CUST_01903,14,6,6,2,23.0,5,5,2,5,25000,33,0
CUST_01904,29,25,3,1,28.2,3,3,1,2,10000,59,0
CUST_01905,6,3,2,1,26.0,1,1,1,1,10000,34,0
CUST_01906,28,1,14,13,4.3,3,5,3,1,10000,7,1
CUST_01907,23,18,4,1,12.6,4,4,3,5,10000,24,0
CUST_01908,17,0,5,12,26.3,2,4,1,3,75000,24,0
CUST_01909,7,1,1,5,27.6,4,0,0,5,25000,28,0
CUST_01910,16,8,0,8,9.4,5,2,2,5,25000,56,0
CUST_01911,28,17,3,8,29.4,3,2,1,3,10000,57,0
CUST_01912,18,13,3,2,16.9,4,5,4,2,75000,15,0
CUST_01913,28,1,20,7,5.5,5,1,0,0,10000,0,0
CUST_01914,28,7,19,2,1.2,1,0,0,4,25000,5,1
CUST_01915,18,10,4,4,1.7,3,5,2,1,250000,40,0
CUST_01916,27,2,7,18,3.1,3,4,1,4,250000,36,0
CUST_01917,16,13,3,0,15.9,4,3,2,1,10000,13,0
CUST_01918,24,24,0,0,13.8,3,2,1,4,100000,14,0
CUST_01919,21,0,13,8,16.0,1,4,1,1,75000,4,0
CUST_01920,27,9,9,9,24.7,2,3,0,5,25000,5,0
CUST_01921,5,1,4,0,9.7,5,0,0,1,25000,5,0
CUST_01922,6,4,2,0,29.7,4,4,1,1,75000,23,0
CUST_01923,23,16,2,5,11.7,2,1,0,5,75000,6,0
CUST_01924,17,15,1,1,28.5,0,1,1,0,10000,15,1
CUST_01925,7,3,2,2,27.6,0,1,1,3,100000,8,0
CUST_01926,22,12,6,4,8.0,3,2,0,2,25000,10,0
CUST_01927,6,5,1,0,13.1,4,5,3,4,250000,33,0
CUST_01928,7,4,0,3,9.9,0,2,0,0,100000,9,0
CUST_01929,13,7,6,0,3.7,0,2,1,5,50000,56,1
CUST_01930,28,1,17,10,0.9,4,4,1,1,500000,4,0
CUST_01931,22,6,12,4,17.1,4,2,0,1,50000,52,0
CUST_01932,19,4,2,13,8.8,4,5,0,4,50000,60,0
CUST_01933,23,12,5,6,5.6,2,4,3,3,50000,1,1
CUST_01934,22,18,0,4,5.1,1,3,3,0,250000,14,1
CUST_01935,22,7,14,1,25.3,1,1,1,0,75000,41,0
CUST_01936,6,4,2,0,19.4,4,2,0,5,100000,44,0
CUST_01937,8,0,2,6,6.8,0,2,2,0,250000,47,1
CUST_01938,17,6,1,10,3.4,2,0,0,2,50000,10,0
CUST_01939,12,11,1,0,27.6,3,4,2,4,100000,13,0
CUST_01940,24,16,1,7,27.3,1,0,0,2,100000,3,0
CUST_01941,25,17,5,3,27.2,5,5,0,4,10000,2,0
CUST_01942,10,0,10,0,27.9,1,0,0,1,25000,6,0
CUST_01943,29,19,0,10,14.7,4,3,2,2,250000,39,0
CUST_01944,5,4,0,1,15.6,0,2,0,5,10000,21,1
CUST_01945,23,15,2,6,0.2,3,1,1,4,10000,14,0
CUST_01946,9,9,0,0,1.1,3,1,1,5,10000,8,1
CUST_01947,9,7,2,0,28.4,3,5,3,2,50000,24,0
CUST_01948,12,5,4,3,16.5,4,5,4,4,50000,3,0
CUST_01949,20,12,4,4,27.6,1,4,0,1,75000,6,0
CUST_01950,15,12,3,0,20.5,2,2,1,4,50000,22,0
CUST_01951,29,11,15,3,13.6,4,5,1,2,500000,34,0
CUST_01952,29,21,3,5,27.8,4,5,1,0,500000,35,0
CUST_01953,20,18,1,1,0.7,1,1,1,3,500000,25,1
CUST_01954,17,6,9,2,4.3,5,1,0,3,10000,56,0
CUST_01955,7,1,0,6,3.6,4,1,0,1,10000,58,0
CUST_01956,11,11,0,0,6.7,1,1,0,2,75000,3,1
CUST_01957,6,0,3,3,1.5,2,2,1,4,100000,17,0
CUST_01958,11,8,3,0,15.1,4,2,2,1,25000,7,0
CUST_01959,28,27,0,1,21.3,4,1,1,1,75000,50,0
CUST_01960,26,3,13,10,4.4,0,3,2,3,25000,29,0
CUST_01961,16,16,0,0,0.7,0,5,5,4,100000,47,1
CUST_01962,26,15,10,1,21.4,0,0,0,5,250000,16,0
CUST_01963,13,8,1,4,14.5,3,4,2,0,250000,0,0
CUST_01964,23,9,13,1,11.7,5,4,2,2,75000,14,0
CUST_01965,11,9,2,0,26.1,3,2,0,2,250000,16,0
CUST_01966,30,14,3,13,19.7,4,2,1,5,100000,36,0
CUST_01967,22,1,1,20,13.1,4,4,1,3,25000,14,0
CUST_01968,11,8,2,1,18.4,3,4,4,0,500000,51,0
CUST_01969,17,10,6,1,13.7,0,4,3,0,10000,21,1
CUST_01970,18,11,5,2,24.6,0,5,0,2,10000,34,0
CUST_01971,29,24,4,1,23.4,3,5,4,1,500000,13,0
CUST_01972,29,14,4,11,21.3,0,0,0,2,100000,44,0
CUST_01973,29,25,1,3,21.0,4,0,0,5,10000,16,0
CUST_01974,5,0,0,5,6.0,4,2,2,3,100000,56,0
CUST_01975,6,3,2,1,20.6,3,4,2,1,250000,46,0
CUST_01976,6,4,1,1,16.9,5,1,0,0,50000,1,0
CUST_01977,16,14,0,2,12.7,4,4,3,3,10000,2,1
CUST_01978,14,9,5,0,11.0,1,4,3,1,75000,10,1
CUST_01979,10,6,4,0,28.8,1,4,2,1,10000,54,0
CUST_01980,15,2,8,5,3.4,3,0,0,2,50000,51,0
CUST_01981,30,21,3,6,12.8,0,1,0,5,25000,59,0
CUST_01982,9,3,3,3,18.2,4,1,1,0,25000,31,0
CUST_01983,26,14,10,2,19.2,1,3,3,3,100000,54,0
CUST_01984,22,10,3,9,5.9,0,4,3,1,25000,58,0
CUST_01985,17,3,8,6,20.5,4,5,5,0,500000,15,0
CUST_01986,23,7,1,15,12.0,2,3,2,5,50000,17,0
CUST_01987,15,4,10,1,13.1,1,2,0,4,500000,33,0
CUST_01988,8,1,2,5,16.9,4,4,4,0,50000,32,0
CUST_01989,29,28,1,0,4.3,2,2,2,0,250000,47,1
CUST_01990,11,11,0,0,22.5,2,5,0,5,75000,47,0
CUST_01991,29,6,21,2,0.3,3,2,0,0,10000,12,0
CUST_01992,29,14,9,6,23.7,4,4,4,5,100000,54,0
CUST_01993,13,9,1,3,18.3,1,4,3,3,100000,55,0
CUST_01994,16,14,2,0,16.4,5,4,4,3,100000,22,0
CUST_01995,11,0,10,1,7.6,2,0,0,3,10000,14,0
CUST_01996,20,11,7,2,11.0,2,5,3,0,10000,42,0
CUST_01997,8,8,0,0,8.0,2,1,0,2,50000,10,1
CUST_01998,5,4,0,1,0.5,1,2,2,5,100000,37,0
CUST_01999,27,2,3,22,27.5,2,3,0,2,250000,24,0
CUST_02000,11,6,4,1,21.5,5,2,0,5,50000,13,0
CUST_02001,23,7,12,4,14.8,4,1,0,3,25000,1,0
CUST_02002,10,4,3,3,23.3,2,4,0,5,25000,32,0
CUST_02003,19,13,6,0,28.5,3,2,0,1,25000,59,0
CUST_02004,13,0,8,5,24.1,5,0,0,3,250000,17,0
CUST_02005,7,7,0,0,22.5,1,1,0,4,100000,58,0
CUST_02006,29,3,0,26,1.1,2,4,0,4,250000,24,0
CUST_02007,23,13,1,9,26.9,5,1,1,3,75000,27,0
CUST_02008,13,9,3,1,19.9,5,0,0,1,250000,16,0
CUST_02009,20,16,1,3,20.3,4,3,2,1,250000,7,1
CUST_02010,15,11,4,0,26.3,4,3,0,0,25000,30,0
CUST_02011,21,21,0,0,19.3,4,5,4,4,10000,36,1
CUST_02012,7,4,0,3,17.0,4,2,1,2,500000,53,0
CUST_02013,12,11,1,0,11.3,4,2,1,3,50000,0,0
CUST_02014,28,15,11,2,6.1,0,5,5,1,10000,1,1
CUST_02015,26,17,1,8,13.1,0,4,1,2,25000,57,0
CUST_02016,18,8,4,6,18.6,2,2,0,2,50000,22,0
CUST_02017,27,2,21,4,8.1,4,2,2,2,50000,1,0
CUST_02018,12,4,1,7,11.0,4,4,2,5,250000,50,0
CUST_02019,29,17,1,11,24.7,4,4,3,4,250000,41,0
CUST_02020,29,0,9,20,18.7,4,3,0,0,500000,15,0
CUST_02021,21,12,2,7,12.5,2,0,0,3,250000,49,0
CUST_02022,6,1,0,5,12.7,4,3,2,4,250000,37,0
CUST_02023,12,0,7,5,19.1,2,2,2,3,250000,17,0
CUST_02024,12,4,8,0,2.0,0,5,0,4,10000,18,0
CUST_02025,25,5,6,14,23.1,2,2,1,5,10000,28,0
CUST_02026,17,13,0,4,18.9,4,4,0,3,50000,28,0
CUST_02027,23,11,0,12,9.0,0,0,0,0,75000,40,0
