customer_id,total_previous_invoices,previous_paid_invoices,previous_late_invoices,previous_unresolved_invoices,avg_payment_delay_days,disputes_count,reminders_sent,reminders_responded,previous_payment_failures,previous_promises,promises_kept,promises_broken,previous_reminders_successful,customer_tenure_days,average_invoice_amount,previous_outstanding_amount,invoice_amount,days_overdue,recovered
CUST_01137,21,21,0,0,21.4,4,3,0,3,5,1,4,3,1751,25000,0,250000,54,0
CUST_01138,16,13,2,1,18.0,1,0,0,2,1,1,0,0,1515,50000,10000,50000,13,0
CUST_01139,26,24,0,2,10.6,3,1,1,0,2,1,1,1,284,100000,200000,500000,23,1
CUST_01140,30,28,1,1,0.5,2,1,0,4,6,6,0,0,1596,10000,50000,25000,24,1
CUST_01141,26,22,4,0,12.4,1,4,4,5,2,0,2,4,1154,100000,0,250000,14,0
CUST_01142,25,22,2,1,5.2,0,5,2,3,6,6,0,4,1659,75000,100000,100000,32,1
CUST_01143,7,7,0,0,16.6,2,0,0,0,5,5,0,0,1740,10000,0,25000,17,1
CUST_01144,7,3,3,1,10.2,0,6,0,3,2,2,0,5,384,50000,50000,25000,17,0
CUST_01145,8,3,5,0,21.0,5,4,1,0,4,3,1,2,284,25000,0,10000,16,0
CUST_01146,5,1,4,0,17.8,4,1,1,1,1,0,1,1,1513,10000,0,100000,31,0
CUST_01147,30,30,0,0,27.8,2,7,6,5,1,1,0,7,769,100000,0,10000,7,1
CUST_01148,23,14,7,2,28.3,0,3,1,3,3,1,2,2,122,25000,20000,100000,43,0
CUST_01149,7,0,2,5,12.7,5,7,0,5,5,4,1,3,1044,250000,125000,500000,4,0
CUST_01150,6,1,4,1,29.5,2,3,2,2,6,1,5,2,1087,100000,50000,75000,16,0
CUST_01151,10,5,1,4,29.6,3,4,2,4,3,2,1,3,332,25000,200000,500000,1,0
CUST_01152,21,21,0,0,15.3,5,3,3,3,6,0,6,2,164,10000,0,25000,3,0
CUST_01153,19,14,5,0,9.6,2,5,5,4,6,5,1,1,907,75000,0,50000,60,0
CUST_01154,25,18,4,3,13.4,2,3,0,2,3,1,2,2,1507,500000,75000,10000,34,0
CUST_01155,21,12,1,8,4.2,3,1,0,0,5,3,2,1,846,100000,800000,10000,39,0
CUST_01156,16,6,5,5,8.0,1,6,6,0,6,2,4,0,1771,100000,50000,500000,17,0
CUST_01157,6,6,0,0,28.1,2,0,0,0,2,0,2,0,276,250000,0,250000,4,1
CUST_01158,12,11,0,1,22.3,2,0,0,5,2,2,0,0,336,500000,100000,75000,21,0
CUST_01159,21,21,0,0,19.5,0,4,3,5,5,4,1,0,1130,25000,0,25000,3,1
CUST_01160,5,5,0,0,15.0,0,0,0,5,5,1,4,0,1799,25000,0,25000,55,0
CUST_01161,17,13,0,4,18.3,5,8,0,1,4,4,0,2,68,50000,400000,50000,56,0
CUST_01162,29,24,1,4,27.4,3,2,1,3,2,0,2,1,1643,25000,40000,500000,46,0
CUST_01163,24,19,3,2,23.1,3,4,0,3,5,1,4,2,193,100000,50000,25000,9,0
CUST_01164,25,17,1,7,4.6,4,7,0,0,2,1,1,7,73,75000,175000,25000,55,0
CUST_01165,8,7,1,0,9.1,0,1,0,4,6,6,0,1,1379,25000,0,250000,7,1
CUST_01166,20,17,1,2,14.4,1,0,0,4,6,2,4,0,910,500000,100000,100000,35,0
CUST_01167,30,20,9,1,5.6,5,7,1,2,4,2,2,3,92,250000,10000,25000,25,0
CUST_01168,13,5,5,3,2.9,2,5,3,2,0,0,0,3,1776,10000,75000,25000,54,0
CUST_01169,21,11,10,0,2.4,3,8,6,5,6,4,2,8,372,250000,0,100000,40,1
CUST_01170,29,21,8,0,17.0,2,4,4,0,6,5,1,4,1612,250000,0,25000,33,1
CUST_01171,6,2,1,3,18.5,5,7,4,0,2,2,0,1,762,500000,300000,10000,38,0
CUST_01172,13,12,0,1,8.5,5,3,1,4,4,3,1,0,790,75000,50000,500000,26,0
CUST_01173,14,10,0,4,11.1,4,8,8,1,1,0,1,3,272,50000,200000,500000,56,0
CUST_01174,5,0,5,0,4.4,5,3,1,0,2,1,1,1,481,25000,0,100000,1,0
CUST_01175,13,11,2,0,3.0,1,1,1,5,4,0,4,1,399,100000,0,100000,55,0
CUST_01176,9,6,1,2,19.6,3,1,0,5,6,1,5,0,862,25000,200000,500000,34,0
CUST_01177,10,9,0,1,19.0,3,1,0,5,2,0,2,0,85,100000,50000,250000,45,0
CUST_01178,9,2,4,3,0.1,0,5,0,4,1,0,1,3,1292,25000,300000,10000,35,0
CUST_01179,14,4,9,1,21.7,4,2,1,1,5,5,0,1,705,250000,25000,250000,5,0
CUST_01180,10,3,4,3,13.8,5,7,1,4,3,2,1,2,44,50000,75000,100000,40,0
CUST_01181,19,11,8,0,10.7,3,2,2,2,5,5,0,2,1665,250000,0,50000,46,0
CUST_01182,25,24,0,1,26.2,2,0,0,1,4,0,4,0,1155,50000,100000,250000,3,0
CUST_01183,11,1,7,3,29.1,5,2,0,0,0,0,0,2,1752,50000,75000,25000,47,0
CUST_01184,16,6,9,1,14.8,2,0,0,1,4,1,3,0,1510,25000,10000,50000,41,0
CUST_01185,30,20,3,7,1.5,2,3,0,3,0,0,0,2,383,75000,700000,50000,38,0
CUST_01186,28,18,6,4,28.6,5,5,3,3,4,1,3,0,55,100000,40000,100000,48,0
CUST_01187,7,3,0,4,13.7,4,4,3,1,5,2,3,2,571,10000,400000,75000,59,0
CUST_01188,19,11,8,0,24.4,0,8,5,0,0,0,0,5,1175,10000,0,500000,14,1
CUST_01189,15,7,7,1,3.7,5,8,5,1,1,0,1,8,124,100000,25000,100000,14,0
CUST_01190,8,5,3,0,3.6,4,2,2,3,2,2,0,1,1100,100000,0,500000,36,0
CUST_01191,5,1,2,2,0.7,0,7,1,5,2,1,1,2,436,100000,200000,10000,20,0
CUST_01192,7,2,2,3,17.7,4,5,3,1,3,1,2,4,840,250000,75000,250000,24,0
CUST_01193,21,18,3,0,23.2,3,8,6,3,1,1,0,1,1654,25000,0,25000,40,0
CUST_01194,18,15,0,3,24.2,5,8,1,5,1,1,0,5,1438,25000,150000,25000,55,0
CUST_01195,24,23,0,1,7.1,4,4,3,4,0,0,0,0,1397,25000,25000,25000,32,0
CUST_01196,28,25,0,3,7.9,3,0,0,3,1,0,1,0,251,250000,150000,50000,34,0
CUST_01197,19,16,2,1,16.6,4,6,3,2,4,3,1,3,510,50000,10000,250000,34,0
CUST_01198,8,0,7,1,21.7,0,7,4,4,2,1,1,7,1217,75000,100000,75000,58,0
CUST_01199,9,6,3,0,27.2,2,1,0,3,3,1,2,1,1757,50000,0,25000,46,0
CUST_01200,24,20,0,4,8.4,2,5,2,5,3,3,0,0,916,50000,200000,50000,22,1
CUST_01201,5,3,1,1,4.9,4,8,4,4,2,0,2,5,1277,250000,10000,100000,0,0
CUST_01202,18,8,9,1,1.7,3,4,3,2,1,1,0,0,63,50000,100000,50000,57,0
CUST_01203,27,21,2,4,5.3,1,2,0,3,1,1,0,0,728,50000,400000,100000,0,0
CUST_01204,5,5,0,0,3.1,5,5,2,4,1,1,0,0,214,250000,0,100000,50,0
CUST_01205,18,17,0,1,18.4,5,7,0,4,0,0,0,0,280,50000,10000,100000,12,0
CUST_01206,30,25,4,1,3.4,5,1,1,2,5,5,0,1,527,500000,25000,50000,53,1
CUST_01207,27,22,4,1,16.0,1,0,0,5,0,0,0,0,1701,25000,100000,75000,10,0
CUST_01208,25,23,0,2,4.7,4,4,2,5,1,0,1,1,203,100000,100000,500000,4,1
CUST_01209,27,24,3,0,10.8,3,6,5,3,5,2,3,1,1551,25000,0,100000,15,1
CUST_01210,30,23,6,1,26.8,3,5,2,5,1,1,0,3,233,25000,100000,10000,0,0
CUST_01211,5,5,0,0,20.1,0,5,1,2,6,3,3,1,983,50000,0,10000,18,0
CUST_01212,14,4,3,7,20.0,3,7,0,4,4,3,1,1,458,50000,350000,75000,16,0
CUST_01213,21,12,3,6,9.3,4,1,0,1,1,0,1,0,665,75000,300000,75000,55,0
CUST_01214,22,22,0,0,28.4,1,0,0,0,4,0,4,0,1068,50000,0,10000,53,0
CUST_01215,25,22,0,3,7.1,4,8,5,3,1,0,1,2,773,250000,75000,10000,59,0
CUST_01216,28,24,3,1,13.9,1,7,7,1,4,3,1,6,204,10000,100000,10000,47,1
CUST_01217,18,9,0,9,1.3,4,6,5,4,6,3,3,1,326,500000,450000,500000,53,0
CUST_01218,11,9,1,1,2.1,5,7,2,3,0,0,0,7,1270,75000,10000,75000,47,0
CUST_01219,30,27,3,0,5.1,2,0,0,0,0,0,0,0,1144,10000,0,100000,43,1
CUST_01220,23,15,5,3,21.4,3,6,3,1,5,2,3,0,1731,75000,150000,100000,34,0
CUST_01221,12,3,7,2,15.1,1,3,3,0,4,0,4,1,1292,500000,200000,75000,55,0
CUST_01222,11,3,3,5,18.5,0,8,7,5,6,1,5,0,49,250000,500000,10000,9,0
CUST_01223,28,20,3,5,24.3,1,1,0,5,3,0,3,1,1318,250000,500000,75000,49,0
CUST_01224,14,6,1,7,7.0,1,0,0,4,6,5,1,0,1037,10000,175000,50000,35,0
CUST_01225,20,17,3,0,4.1,5,4,2,4,4,2,2,3,1099,75000,0,10000,55,0
CUST_01226,22,22,0,0,19.7,3,3,1,3,6,5,1,1,1204,100000,0,100000,40,0
CUST_01227,21,20,0,1,15.7,2,7,5,1,6,3,3,1,1466,25000,10000,50000,53,1
CUST_01228,16,8,1,7,9.7,0,4,4,0,6,6,0,4,1188,50000,350000,10000,11,1
CUST_01229,23,20,2,1,21.2,3,3,0,1,6,1,5,3,1559,10000,10000,250000,37,0
CUST_01230,28,23,0,5,12.3,5,3,3,1,2,1,1,3,137,25000,50000,50000,60,0
CUST_01231,15,9,1,5,21.4,2,0,0,2,0,0,0,0,840,50000,250000,75000,33,0
CUST_01232,7,5,1,1,19.0,5,4,3,0,1,0,1,0,85,25000,10000,500000,54,0
CUST_01233,15,7,5,3,27.4,3,6,0,1,6,4,2,6,869,250000,75000,75000,13,0
CUST_01234,19,10,6,3,18.3,2,3,1,0,4,4,0,0,478,500000,75000,10000,1,1
CUST_01235,8,2,2,4,12.8,3,7,2,3,1,0,1,6,1035,500000,400000,10000,60,0
CUST_01236,17,10,6,1,8.9,5,6,1,5,6,1,5,4,542,50000,25000,50000,44,0
CUST_01237,15,7,2,6,24.9,5,0,0,5,2,0,2,0,1540,25000,150000,75000,57,0
CUST_01238,26,21,1,4,0.2,1,0,0,5,3,3,0,0,1103,250000,400000,10000,45,1
CUST_01239,11,9,0,2,23.9,3,7,5,1,3,0,3,6,1052,100000,200000,50000,9,1
CUST_01240,20,19,1,0,2.0,1,6,1,2,6,2,4,4,161,100000,0,250000,10,1
CUST_01241,13,6,0,7,4.1,4,1,0,4,0,0,0,0,1567,500000,175000,100000,28,0
CUST_01242,26,26,0,0,21.3,4,3,2,5,5,1,4,0,271,10000,0,10000,12,0
CUST_01243,28,27,1,0,20.2,3,3,1,4,4,3,1,0,637,75000,0,25000,12,0
CUST_01244,17,10,1,6,22.9,1,4,0,5,3,3,0,3,1141,75000,60000,75000,25,0
CUST_01245,27,19,2,6,9.0,0,3,1,4,2,1,1,2,622,100000,60000,50000,54,0
CUST_01246,6,5,0,1,24.0,3,0,0,5,3,1,2,0,883,100000,100000,10000,30,0
CUST_01247,28,28,0,0,6.8,0,4,4,5,1,1,0,0,1689,250000,0,25000,36,1
CUST_01248,12,12,0,0,1.8,1,2,0,5,0,0,0,1,514,10000,0,100000,0,1
CUST_01249,19,16,0,3,3.8,4,8,0,0,4,4,0,7,1640,75000,75000,75000,31,1
CUST_01250,24,15,3,6,20.6,4,6,3,2,1,0,1,4,668,75000,300000,100000,27,0
CUST_01251,18,14,0,4,18.9,4,2,0,2,1,1,0,1,150,250000,200000,75000,41,0
CUST_01252,9,6,2,1,1.0,2,7,7,5,5,5,0,1,1326,250000,100000,10000,44,1
CUST_01253,12,5,2,5,9.6,3,2,1,2,4,4,0,1,540,100000,125000,100000,60,0
CUST_01254,14,14,0,0,19.2,5,7,3,3,5,4,1,6,1078,10000,0,100000,50,0
CUST_01255,8,2,5,1,12.3,4,8,1,3,1,0,1,3,548,25000,10000,250000,59,0
CUST_01256,18,17,1,0,4.2,2,2,1,0,2,0,2,2,783,100000,0,500000,45,0
CUST_01257,16,16,0,0,21.0,1,7,1,2,1,1,0,2,1383,100000,0,25000,57,0
CUST_01258,13,3,3,7,6.2,2,3,2,0,6,1,5,0,1723,75000,175000,10000,15,0
CUST_01259,16,12,1,3,22.9,3,0,0,0,1,0,1,0,1228,25000,300000,75000,37,0
CUST_01260,28,25,0,3,2.7,2,5,3,3,3,3,0,0,683,50000,300000,10000,37,0
CUST_01261,10,2,4,4,19.9,5,0,0,5,6,5,1,0,161,75000,400000,100000,1,0
CUST_01262,24,16,6,2,13.9,3,5,3,0,2,0,2,1,1273,75000,20000,500000,56,0
CUST_01263,27,17,7,3,25.3,1,0,0,1,1,0,1,0,789,100000,150000,50000,58,0
CUST_01264,29,23,1,5,24.2,1,7,0,4,2,1,1,0,1514,50000,500000,250000,12,0
CUST_01265,10,10,0,0,24.8,5,8,2,0,6,0,6,1,852,25000,0,10000,3,0
CUST_01266,17,12,2,3,5.4,2,8,4,4,5,3,2,6,202,500000,150000,50000,16,1
CUST_01267,22,12,0,10,3.7,5,0,0,4,1,0,1,0,1759,500000,1000000,100000,37,0
CUST_01268,10,3,1,6,23.2,1,8,4,3,1,1,0,3,1777,100000,300000,500000,29,0
CUST_01269,27,20,5,2,14.0,0,3,0,3,6,0,6,0,71,250000,200000,250000,33,0
CUST_01270,28,24,4,0,15.2,4,5,1,0,5,0,5,1,663,100000,0,500000,59,0
CUST_01271,18,8,6,4,1.1,3,2,0,3,3,3,0,2,1040,50000,200000,100000,46,0
CUST_01272,23,20,0,3,6.4,3,4,4,5,1,0,1,4,1170,50000,150000,250000,55,0
CUST_01273,30,28,1,1,12.5,0,8,3,4,5,3,2,5,800,250000,10000,50000,44,1
CUST_01274,14,13,0,1,6.4,0,0,0,5,0,0,0,0,856,500000,25000,75000,15,1
CUST_01275,14,4,1,9,19.4,3,0,0,5,2,2,0,0,832,250000,450000,100000,40,0
CUST_01276,13,12,0,1,29.4,1,4,4,3,5,3,2,2,575,75000,10000,250000,55,1
CUST_01277,26,19,1,6,25.1,2,7,3,3,3,0,3,1,897,100000,600000,500000,24,0
CUST_01278,24,15,1,8,8.5,3,1,0,0,6,6,0,0,1030,75000,800000,250000,46,0
CUST_01279,19,13,3,3,14.2,0,6,4,1,3,0,3,0,940,50000,150000,10000,60,0
CUST_01280,24,19,0,5,11.7,4,6,2,0,6,2,4,2,907,500000,125000,250000,2,0
CUST_01281,23,23,0,0,21.7,1,8,6,1,2,2,0,2,641,100000,0,50000,10,1
CUST_01282,15,5,4,6,20.2,2,5,4,0,4,0,4,2,1417,250000,600000,100000,51,0
CUST_01283,30,30,0,0,4.5,3,5,1,1,1,0,1,4,558,75000,0,100000,10,1
CUST_01284,30,20,3,7,28.9,1,1,0,4,4,3,1,1,359,50000,175000,50000,54,0
CUST_01285,29,25,4,0,28.2,5,4,3,5,5,2,3,3,81,75000,0,250000,10,0
CUST_01286,22,16,0,6,0.4,5,5,3,3,0,0,0,2,509,10000,60000,75000,5,1
CUST_01287,7,6,1,0,25.7,3,5,0,2,5,1,4,3,1637,10000,0,100000,11,0
CUST_01288,10,1,1,8,27.0,3,1,1,0,2,1,1,0,907,100000,800000,100000,1,0
CUST_01289,6,1,4,1,0.5,4,5,3,5,3,3,0,0,403,75000,100000,250000,11,0
CUST_01290,28,24,0,4,22.8,5,6,3,1,4,2,2,0,1412,75000,200000,100000,25,0
CUST_01291,13,3,6,4,8.0,3,2,0,4,2,2,0,0,510,500000,200000,100000,14,0
CUST_01292,18,9,8,1,7.9,5,5,0,2,0,0,0,1,782,250000,100000,50000,23,0
CUST_01293,21,19,0,2,26.7,4,7,1,2,0,0,0,7,952,100000,50000,75000,41,0
CUST_01294,20,15,2,3,6.6,2,7,6,2,1,1,0,0,1605,50000,150000,25000,14,1
CUST_01295,7,4,1,2,1.4,3,7,1,5,5,3,2,6,392,100000,100000,25000,53,0
CUST_01296,7,0,1,6,19.7,0,0,0,4,5,2,3,0,876,75000,300000,50000,30,0
CUST_01297,9,2,5,2,6.0,5,2,1,0,3,3,0,1,637,50000,100000,100000,23,0
CUST_01298,26,25,1,0,10.4,2,0,0,1,6,4,2,0,1285,100000,0,100000,30,1
CUST_01299,26,19,7,0,10.1,0,5,2,2,3,3,0,0,1264,250000,0,250000,31,0
CUST_01300,24,20,3,1,11.6,5,4,3,2,2,1,1,3,1129,50000,100000,250000,50,0
CUST_01301,27,26,0,1,10.8,5,6,3,1,3,2,1,0,483,75000,25000,50000,0,1
CUST_01302,28,18,7,3,8.5,0,4,0,3,5,2,3,2,970,75000,75000,50000,25,0
CUST_01303,22,16,4,2,2.3,5,1,1,4,0,0,0,0,81,100000,20000,75000,25,0
CUST_01304,30,22,3,5,6.4,3,8,2,4,0,0,0,0,928,500000,125000,100000,0,1
CUST_01305,25,23,2,0,8.7,0,3,1,5,1,1,0,2,427,10000,0,25000,12,1
CUST_01306,28,27,1,0,16.4,5,6,3,3,6,1,5,5,1716,25000,0,500000,7,0
CUST_01307,29,24,5,0,19.8,5,7,7,1,6,1,5,0,1256,75000,0,50000,0,0
CUST_01308,8,2,0,6,11.6,2,4,1,5,1,1,0,3,1076,75000,600000,250000,45,0
CUST_01309,23,21,2,0,3.3,3,6,6,2,0,0,0,5,1658,10000,0,25000,1,1
CUST_01310,8,5,3,0,17.2,5,3,2,5,0,0,0,2,925,50000,0,100000,9,0
CUST_01311,20,10,3,7,3.3,3,0,0,5,2,2,0,0,1299,100000,350000,25000,30,0
CUST_01312,24,15,2,7,12.7,2,8,5,5,5,0,5,6,1021,10000,350000,75000,2,0
CUST_01313,27,21,2,4,20.8,2,6,6,0,1,0,1,2,1650,100000,40000,100000,54,0
CUST_01314,25,17,4,4,10.2,4,8,4,5,1,0,1,3,1036,250000,400000,50000,58,0
CUST_01315,24,24,0,0,26.3,2,3,3,3,3,0,3,2,1168,25000,0,25000,9,0
CUST_01316,19,10,6,3,12.8,1,1,1,1,6,4,2,1,106,10000,30000,10000,47,1
CUST_01317,20,11,9,0,21.0,2,5,1,2,1,1,0,1,689,75000,0,250000,54,0
CUST_01318,30,20,5,5,23.8,4,2,1,1,0,0,0,1,161,50000,250000,10000,29,0
CUST_01319,20,17,1,2,22.3,5,2,0,2,1,0,1,2,803,25000,50000,250000,32,0
CUST_01320,29,24,0,5,3.1,5,3,1,2,6,4,2,0,1707,100000,250000,10000,40,0
CUST_01321,29,21,1,7,0.8,1,5,3,2,5,5,0,2,183,500000,350000,10000,33,1
CUST_01322,30,25,2,3,12.4,3,0,0,0,1,0,1,0,698,10000,30000,10000,57,0
CUST_01323,5,4,0,1,24.1,0,4,0,2,2,1,1,4,682,25000,10000,250000,55,0
CUST_01324,17,14,0,3,22.3,2,2,0,0,2,1,1,1,510,10000,75000,100000,28,0
CUST_01325,22,16,6,0,26.5,3,4,2,0,0,0,0,3,926,25000,0,10000,18,1
CUST_01326,8,6,0,2,26.7,3,2,2,1,6,5,1,1,1693,500000,200000,250000,26,0
CUST_01327,19,17,2,0,26.9,1,2,0,0,5,0,5,1,142,10000,0,250000,31,0
CUST_01328,15,9,5,1,12.2,1,5,3,3,0,0,0,5,1728,10000,100000,500000,5,1
CUST_01329,24,18,3,3,2.4,3,6,5,1,3,3,0,1,262,75000,300000,500000,26,1
CUST_01330,11,9,0,2,8.8,4,6,5,1,5,3,2,1,640,100000,50000,10000,32,1
CUST_01331,25,19,4,2,16.4,0,3,1,1,5,1,4,0,1288,25000,50000,100000,19,0
CUST_01332,26,24,0,2,20.8,0,8,5,2,2,1,1,7,1028,100000,50000,75000,52,1
CUST_01333,11,7,3,1,15.6,3,8,8,2,5,3,2,7,1077,75000,10000,25000,1,1
CUST_01334,8,0,0,8,28.5,3,5,2,1,6,6,0,4,1508,75000,800000,100000,46,0
CUST_01335,27,27,0,0,20.5,0,7,4,3,2,0,2,3,1780,500000,0,10000,9,1
CUST_01336,27,23,2,2,9.3,2,1,1,0,2,2,0,1,172,10000,200000,10000,7,1
CUST_01337,18,18,0,0,15.4,4,7,3,0,6,6,0,6,965,250000,0,50000,2,0
CUST_01338,15,13,0,2,27.8,1,0,0,1,3,1,2,0,1406,75000,100000,500000,37,0
CUST_01339,9,0,1,8,3.2,2,8,5,0,0,0,0,4,381,75000,400000,10000,12,0
CUST_01340,14,9,3,2,14.9,5,1,1,3,1,1,0,0,761,50000,50000,75000,41,0
CUST_01341,27,25,2,0,7.0,2,0,0,0,3,1,2,0,1548,75000,0,10000,45,0
CUST_01342,8,2,0,6,25.3,0,2,2,4,6,4,2,1,1231,50000,150000,75000,21,0
CUST_01343,8,7,0,1,27.4,2,0,0,4,0,0,0,0,1175,25000,100000,500000,26,0
CUST_01344,21,18,2,1,14.9,2,7,4,1,3,2,1,1,428,75000,25000,250000,28,1
CUST_01345,13,13,0,0,21.7,1,1,1,5,5,3,2,1,1297,25000,0,75000,15,1
CUST_01346,23,22,0,1,3.9,1,1,0,2,6,0,6,0,1153,10000,10000,100000,58,0
CUST_01347,24,21,0,3,15.0,5,0,0,4,3,1,2,0,528,100000,30000,50000,41,0
CUST_01348,8,8,0,0,9.1,5,2,1,0,5,0,5,0,562,10000,0,25000,31,0
CUST_01349,27,22,5,0,5.1,2,2,0,1,1,0,1,1,1011,25000,0,10000,19,1
CUST_01350,14,4,2,8,13.8,4,1,0,0,0,0,0,0,430,10000,400000,50000,31,0
CUST_01351,29,21,0,8,10.7,5,1,1,2,0,0,0,0,1168,500000,80000,25000,11,0
CUST_01352,24,24,0,0,23.1,2,6,3,4,5,3,2,2,256,250000,0,50000,4,1
CUST_01353,29,19,10,0,21.2,1,5,2,5,3,3,0,2,1738,50000,0,50000,9,0
CUST_01354,25,19,6,0,23.1,2,3,2,3,6,4,2,2,1692,500000,0,500000,10,0
CUST_01355,23,19,1,3,25.8,1,1,0,3,0,0,0,1,805,500000,150000,25000,47,0
CUST_01356,21,17,0,4,9.3,3,7,6,2,6,6,0,3,1008,10000,400000,250000,10,1
CUST_01357,27,23,4,0,5.9,1,7,6,1,5,5,0,3,58,25000,0,25000,9,1
CUST_01358,16,7,6,3,1.1,1,4,2,1,4,0,4,4,1109,50000,150000,25000,28,0
CUST_01359,25,18,0,7,0.7,2,1,1,1,6,2,4,0,1691,25000,70000,25000,49,1
CUST_01360,30,28,0,2,29.2,2,6,2,4,2,1,1,3,202,25000,100000,500000,39,0
CUST_01361,25,22,2,1,25.7,4,4,2,4,1,1,0,3,580,25000,100000,25000,18,0
CUST_01362,15,8,5,2,20.8,1,6,5,4,0,0,0,0,873,75000,50000,250000,56,0
CUST_01363,17,14,2,1,13.3,5,8,5,5,1,1,0,7,932,10000,25000,250000,37,0
CUST_01364,23,16,4,3,2.1,3,1,0,2,2,1,1,0,1549,75000,150000,250000,17,0
CUST_01365,8,3,2,3,24.0,4,8,8,4,1,0,1,3,759,250000,30000,500000,35,0
CUST_01366,15,8,2,5,1.9,4,3,2,4,6,6,0,0,37,10000,250000,25000,26,1
CUST_01367,17,15,2,0,16.2,1,0,0,3,6,6,0,0,1689,75000,0,100000,32,1
CUST_01368,28,27,1,0,18.4,4,5,2,2,2,1,1,5,508,50000,0,75000,7,0
CUST_01369,12,9,1,2,18.1,3,4,2,4,4,0,4,1,1748,10000,50000,25000,32,0
CUST_01370,14,6,0,8,15.3,0,2,1,3,1,0,1,0,1349,250000,80000,500000,13,0
CUST_01371,12,2,7,3,4.7,0,1,1,4,5,4,1,0,1395,25000,150000,25000,41,0
CUST_01372,29,25,0,4,7.8,1,6,5,0,5,2,3,3,961,10000,400000,500000,39,0
CUST_01373,14,14,0,0,5.5,4,5,2,0,6,5,1,3,1001,75000,0,250000,52,1
CUST_01374,29,26,2,1,13.9,3,5,0,0,4,3,1,0,1531,250000,25000,25000,18,0
CUST_01375,18,8,0,10,9.8,0,3,3,3,2,0,2,0,1612,250000,500000,100000,5,0
CUST_01376,17,11,2,4,24.9,5,6,1,2,4,0,4,5,1026,100000,40000,25000,17,0
CUST_01377,22,17,5,0,19.8,5,1,0,4,2,0,2,1,1285,100000,0,250000,41,0
CUST_01378,24,24,0,0,24.8,1,7,0,3,2,1,1,6,1687,75000,0,10000,18,0
CUST_01379,23,23,0,0,2.1,0,5,3,1,6,3,3,3,124,75000,0,250000,12,1
CUST_01380,13,5,6,2,18.5,3,4,2,3,3,0,3,0,1701,10000,200000,100000,6,0
CUST_01381,18,13,2,3,6.0,1,7,4,1,5,4,1,0,1496,100000,75000,100000,48,0
CUST_01382,19,18,0,1,14.9,0,1,0,2,5,4,1,0,898,250000,100000,100000,56,0
CUST_01383,18,10,2,6,17.6,5,4,4,0,5,5,0,4,1704,100000,150000,75000,6,1
CUST_01384,16,14,2,0,6.1,0,7,3,5,4,1,3,1,1282,10000,0,250000,49,0
CUST_01385,17,7,1,9,24.1,2,8,1,3,0,0,0,2,645,500000,900000,50000,4,0
CUST_01386,20,16,3,1,25.8,0,8,1,5,0,0,0,2,421,250000,50000,25000,46,0
CUST_01387,15,7,5,3,14.6,3,4,1,3,4,4,0,0,616,10000,300000,75000,1,0
CUST_01388,21,12,5,4,10.1,4,4,2,0,6,5,1,2,425,25000,400000,10000,18,0
CUST_01389,28,22,2,4,25.1,4,6,0,4,6,2,4,4,245,250000,40000,50000,31,0
CUST_01390,16,15,1,0,4.0,1,6,4,0,6,6,0,0,158,250000,0,500000,4,1
CUST_01391,23,19,0,4,15.4,5,7,7,0,5,2,3,1,122,25000,200000,500000,31,0
CUST_01392,28,18,2,8,24.7,3,2,0,2,4,0,4,2,309,50000,80000,25000,8,0
CUST_01393,20,14,2,4,11.0,4,0,0,5,6,4,2,0,66,75000,200000,25000,31,0
CUST_01394,8,7,0,1,8.7,4,1,1,1,3,2,1,0,1577,50000,100000,75000,8,1
CUST_01395,8,4,0,4,23.5,1,6,4,4,5,1,4,6,1049,25000,400000,75000,8,0
CUST_01396,30,21,8,1,1.2,0,7,5,5,5,0,5,0,1005,25000,25000,250000,27,0
CUST_01397,13,7,3,3,21.9,3,0,0,1,0,0,0,0,277,25000,75000,500000,59,0
CUST_01398,21,13,0,8,5.9,2,4,4,5,5,3,2,4,1175,250000,80000,250000,3,1
CUST_01399,25,19,0,6,21.0,4,8,6,5,5,2,3,3,1592,250000,300000,25000,48,0
CUST_01400,7,2,5,0,28.3,4,8,0,3,0,0,0,3,1627,75000,0,250000,28,0
CUST_01401,25,16,0,9,3.1,4,3,1,4,5,2,3,3,338,500000,225000,75000,18,0
CUST_01402,18,11,3,4,23.1,5,0,0,0,5,2,3,0,307,100000,200000,500000,5,0
CUST_01403,13,13,0,0,11.1,0,4,4,4,4,4,0,3,31,50000,0,500000,53,1
CUST_01404,23,23,0,0,0.5,2,6,0,0,2,1,1,4,190,10000,0,75000,0,1
CUST_01405,28,23,0,5,20.0,1,6,3,1,3,0,3,4,1653,10000,500000,10000,41,0
CUST_01406,23,23,0,0,3.5,5,0,0,3,4,3,1,0,409,75000,0,10000,54,0
CUST_01407,26,26,0,0,22.7,3,5,5,3,3,3,0,1,1137,100000,0,75000,37,0
CUST_01408,7,5,1,1,2.1,0,2,2,5,2,1,1,2,879,10000,100000,10000,48,1
CUST_01409,22,19,2,1,10.0,1,7,7,2,0,0,0,5,104,100000,100000,25000,12,1
CUST_01410,6,2,0,4,21.5,1,1,0,0,3,3,0,1,625,250000,200000,50000,13,0
CUST_01411,30,30,0,0,3.0,4,4,4,2,4,2,2,2,1508,25000,0,75000,32,1
